name,comment,time,image
Grab,"Author  Hi Margarette,  thank you for reaching out to Grab. Our sincere apologies for the inconveniences that this may have caused you. Please PM us your mobile number and email ID so that we may assist on this accordingly. We hope this clarifies Hi Margarette,  thank you for reaching out to Grab. Our sincere apologies for the inconveniences that this may have caused you. Please PM us your mobile number and email ID so that we may assist on this accordingly. We hope this clarifies Hi Margarette,  thank you for reaching out to Grab. Our sincere apologies for the inconveniences that this may have caused you. Please PM us your mobile number and email ID so that we may assist on this accordingly. We hope this clarifies · Like · ·",1531466021,/images/assets_DO_NOT_HARDCODE/facebook_icons/microphone-karaoke_filled_12_fds-spectrum-blue-gray.png
Malay Sian Mohd,"margarett, you can report the case to mcmc due to spamming margarett, you can report the case to mcmc due to spamming margarett, you can report the case to mcmc due to spamming · Like · ·",1532031926,
,,,
Hemant Wanjari,Stop all this adds. Give some good customer service my Credit Card had got debited even though Driver never turned up and made booking complete. Had send at least 20emails but no confirmation to call customet cate put on hold for 15mins name Mr.Adam  could not respond.Guys dont go Auto debit incase Driver make Trip complete without u or dont turn up grab doesnt refund and dont payback Stop all this adds. Give some good customer service my Credit Card had got debited even though Driver never turned up and made booking complete. Had send at least 20emails but no confirmation to call customet cate put on hold for 15mins name Mr.Adam  could not respond.Guys dont go Auto debit incase Driver make Trip complete without u or dont turn up grab doesnt refund and dont payback Stop all this adds. Give some good customer service my Credit Card had got debited even though Driver never turned up and made booking complete. Had send at least 20emails but no confirmation to call customet cate put on hold for 15mins name Mr.Adam  could not respond. Guys dont go Auto debit incase Driver make Trip complete without u or dont turn up grab doesnt refund and dont payback · Like · ·,1531803641,
Adam Tan,"Dear GRAB, now GOV want us to follow same ragulation with taxi...please fight for us same benifit like taxi too...! because now we are same pay for GOV PSV & PUSPAKOM, why not we can't get same benifit? some more GRAB fare is low not same like taxi...is very unfair! PLEASE FIGHT FOR ALL YOUR DEAREST DRIVER, WE WANT SAME BENIFIT LIKE TAXI! NOT ONLY REGULATIONS! THANK YOU GRAB! WE ALWAYS SUPPORT GRAB! Dear GRAB, now GOV want us to follow same ragulation with taxi...please fight for us same benifit like taxi too...! because now we are same pay for GOV PSV & PUSPAKOM, why not we can't get same benifit? some more GRAB fare is low not same like taxi...is very unfair! PLEASE FIGHT FOR ALL YOUR DEAREST DRIVER, WE WANT SAME BENIFIT LIKE TAXI! NOT ONLY REGULATIONS! THANK YOU GRAB! WE ALWAYS SUPPORT GRAB! Dear GRAB, now GOV want us to follow same ragulation with taxi...please fight for us same benifit like taxi too...! because now we are same pay for GOV PSV & PUSPAKOM, why not we can't get same benifit? some more GRAB fare is low not same like taxi...is very unfair! PLEASE FIGHT FOR ALL YOUR DEAREST DRIVER, WE WANT SAME BENIFIT LIKE TAXI! NOT ONLY REGULATIONS! THANK YOU GRAB! WE ALWAYS SUPPORT GRAB! 1 1  1 · Like · ·",1531326754,
Grab,"Author  Hi Adam. Our apologies for the delay in getting back to you. We're well aware of this matter and working on having this sorted smoothly. We will do our best to assist you through any necessary transition in time to come. For more information, please read our official announcement at https://grabdriverhelp.zendesk.com/.../articles/115009792868. Thank you for supporting Grab. Hi Adam. Our apologies for the delay in getting back to you. We're well aware of this matter and working on having this sorted smoothly. We will do our best to assist you through any necessary transition in time to come. For more information, please read our official announcement at https://grabdriverhelp.zendesk.com/.../articles/115009792868. Thank you for supporting Grab. Hi Adam. Our apologies for the delay in getting back to you. We're well aware of this matter and working on having this sorted smoothly. We will do our best to assist you through any necessary transition in time to come. For more information, please read our official announcement at . Thank you for supporting Grab. Announcement  1 1  1 · Like · ·",1531366920,/images/assets_DO_NOT_HARDCODE/facebook_icons/microphone-karaoke_filled_12_fds-spectrum-blue-gray.png
Adam Tan,Grab ok...hope everthing will be smooth & fair...we all grab driver fight on the road is not easy...anyway...thank you vry much...& very hopefull will hear a good news to us all🙏 Grab ok...hope everthing will be smooth & fair...we all grab driver fight on the road is not easy...anyway...thank you vry much...& very hopefull will hear a good news to us all🙏 ok...hope everthing will be smooth & fair...we all grab driver fight on the road is not easy...anyway...thank you vry much...& very hopefull will hear a good news to us all🙏 🙏 🙏 · Like · ·,1531399521,
,,,
Zull Kifli,grab.. plis refund cepat boleh x.. jgn slow sgt grab.. plis refund cepat boleh x.. jgn slow sgt grab.. plis refund cepat boleh x.. jgn slow sgt · Like · ·,1531083848,
Alvin Hugh,Greedy company. Period. Greedy company. Period. Greedy company. Period. · Like · ·,1531071150,
Cik Puan Sri Lanang,"Dear admin, i am not received my receipt yet for yesterday. Need your kind assist Dear admin, i am not received my receipt yet for yesterday. Need your kind assist Dear admin, i am not received my receipt yet for yesterday. Need your kind assist · Like · ·",1530929020,
Grab,"Author  Hi, we are sorry to hear that, kindly PM us your contact number and inquiry. In order for us to check and assist you. Thank you. Hi, we are sorry to hear that, kindly PM us your contact number and inquiry. In order for us to check and assist you. Thank you. Hi, we are sorry to hear that, kindly PM us your contact number and inquiry. In order for us to check and assist you. Thank you. · Like · ·",1530929611,/images/assets_DO_NOT_HARDCODE/facebook_icons/microphone-karaoke_filled_12_fds-spectrum-blue-gray.png
Anne Lee Fung Meng,Grabs admin .. would you mind take my grabs order with drivers who most closer to my location. Many time the system show next to me have grabs drivers. But when I place orders.. those grabs drivers in very far away come to me. Grabs admin .. would you mind take my grabs order with drivers who most closer to my location. Many time the system show next to me have grabs drivers. But when I place orders.. those grabs drivers in very far away come to me. Grabs admin .. would you mind take my grabs order with drivers who most closer to my location. Many time the system show next to me have grabs drivers. But when I place orders.. those grabs drivers in very far away come to me. · Like · · ·,1530904213,
Grab,"Author  Hi Anne, could you PM us in regards to your concern so we may assist you accordingly? Thank you. Hi Anne, could you PM us in regards to your concern so we may assist you accordingly? Thank you. Hi Anne, could you PM us in regards to your concern so we may assist you accordingly? Thank you. · Like · ·",1530905634,/images/assets_DO_NOT_HARDCODE/facebook_icons/microphone-karaoke_filled_12_fds-spectrum-blue-gray.png
Malay Sian Mohd,"Anne, it is due to supply and demand algorithm from grab. And always based on willing rider and willing driver. Grab cannot assure you can get a driver on time or worst, a driver at all. If you going to airport with grab, make sure you book 4 hours earlier because due to grab terms, there wont be any guarantee for you to catch the plane Anne, it is due to supply and demand algorithm from grab. And always based on willing rider and willing driver. Grab cannot assure you can get a driver on time or worst, a driver at all. If you going to airport with grab, make sure you book 4 hours earlier because due to grab terms, there wont be any guarantee for you to catch the plane Anne, it is due to supply and demand algorithm from grab. And always based on willing rider and willing driver. Grab cannot assure you can get a driver on time or worst, a driver at all. If you going to airport with grab, make sure you book 4 hours earlier because due to grab terms, there wont be any guarantee for you to catch the plane · Like · ·",1532032218,
Mahmood Zuhdi,The nearest and surely ontime and available driver for you? I suggest you to hire a personal driver... The nearest and surely ontime and available driver for you? I suggest you to hire a personal driver... The nearest and surely ontime and available driver for you? I suggest you to hire a personal driver... · Like · ·,1534954105,
,,,
Цулхамизан Аб Кахар,Apahal susah sgt nk register GAC pon xleh pakai code natang APA asyik fail bodoh punya grab Apahal susah sgt nk register GAC pon xleh pakai code natang APA asyik fail bodoh punya grab Apahal susah sgt nk register GAC pon xleh pakai code natang APA asyik fail bodoh punya grab · Like · ·,1530960580,
Grab,Author  Hi Цулхамизан Аб Кахар. Thank you for reaching out to Grab. Kindly PM us with your contact number in order for us to assist you accordingly. Thank you. Hi Цулхамизан Аб Кахар. Thank you for reaching out to Grab. Kindly PM us with your contact number in order for us to assist you accordingly. Thank you. Hi Цулхамизан Аб Кахар. Thank you for reaching out to Grab. Kindly PM us with your contact number in order for us to assist you accordingly. Thank you. · Like · ·,1530964478,/images/assets_DO_NOT_HARDCODE/facebook_icons/microphone-karaoke_filled_12_fds-spectrum-blue-gray.png
