name,comment,time,image
,,,
Hellen Tan,"I want to find out that if we book grab and it showed estimated fare, is it I pay the driver the estimated fare or we have to pay based on the meter since I managed to show driver a shotcut and it’s way shorter distance than when he use Waze? I want to find out that if we book grab and it showed estimated fare, is it I pay the driver the estimated fare or we have to pay based on the meter since I managed to show driver a shotcut and it’s way shorter distance than when he use Waze? I want to find out that if we book grab and it showed estimated fare, is it I pay the driver the estimated fare or we have to pay based on the meter since I managed to show driver a shotcut and it’s way shorter distance than when he use Waze? 2 2  2 · Like · ·",1527549574,
Grab,"Author  Hi Hellen, could you PM us your mobile number and the relevant booking ID for further checking? As for your query on how to add card, here's how you can do it:…See more Hi Hellen, could you PM us your mobile number and the relevant booking ID for further checking? As for your query on how to add card, here's how you can do it:…See more Hi Hellen, could you PM us your mobile number and the relevant booking ID for further checking? As for your query on how to add card, here's how you can do it: Hi Hellen, could you PM us your mobile number and the relevant booking ID for further checking? As for your query on how to add card, here's how you can do it: … · Like · ·",1527549989,/images/assets_DO_NOT_HARDCODE/facebook_icons/microphone-karaoke_filled_12_fds-spectrum-blue-gray.png
Hellen Tan,Thanks Ed. Thanks Ed. Thanks Ed. · Like · ·,1527637585,
Nazmi Majid Nazmi,this one must be the one that always rating rider below 5 star this one must be the one that always rating rider below 5 star this one must be the one that always rating rider below 5 star · Like · ·,1527675489,
Hellen Tan,"Actually Nazmi, I have no idea what you are talking about because it’s my first time trying to find out about a grab ride. So don’t jump to conclusion😡 Actually Nazmi, I have no idea what you are talking about because it’s my first time trying to find out about a grab ride. So don’t jump to conclusion😡 Actually Nazmi, I have no idea what you are talking about because it’s my first time trying to find out about a grab ride. So don’t jump to conclusion😡 😡 😡 · Like · ·",1527721281,
,,,
Encik Nuriman,Thank Grab Thank Grab Thank · Like · ·,1527478515,
Grab,Author  Our pleasure. ❤ Our pleasure. ❤ Our pleasure. ❤ ❤ ❤ · Like · ·,1527478640,/images/assets_DO_NOT_HARDCODE/facebook_icons/microphone-karaoke_filled_12_fds-spectrum-blue-gray.png
Goh Lawren,Many thanks grab Many thanks grab Many thanks grab · Like · ·,1527494119,
Wan Muhammad,Promo code for shopping raya in June? Promo code for shopping raya in June? Promo code for shopping raya in June? · Like · ·,1528089655,
Pitt Ibrahim,"More promo? Great. But should also fix your queuing issue for drivers at klia? Waited for 4 hours to get a rider but when almost our turns, grab send you text that you’re out of area, and asking to wait for another 300 minutes ? 🤔Unfair! More promo? Great. But should also fix your queuing issue for drivers at klia? Waited for 4 hours to get a rider but when almost our turns, grab send you text that you’re out of area, and asking to wait for another 300 minutes ? 🤔Unfair! More promo? Great. But should also fix your queuing issue for drivers at klia? Waited for 4 hours to get a rider but when almost our turns, grab send you text that you’re out of area, and asking to wait for another 300 minutes ? 🤔 🤔 🤔 Unfair! · Like · ·",1527730990,
Glen Kay,From RM 5-7 became RM 11-13 on the same location. What the heck is this Grab From RM 5-7 became RM 11-13 on the same location. What the heck is this Grab From RM 5-7 became RM 11-13 on the same location. What the heck is this Grab · Like · ·,1529847745,
Jamie Yeoh,Steven Liew wtf Steven Liew wtf wtf · Like · ·,1527667645,
Baizura Wong,grab suck grab suck grab suck · Like · ·,1527677989,
Ban Eng Hoe,"Grab.Please cancel or stop accountI am not a grab driver , but I received many calls asking for services.…See more Grab.Please cancel or stop accountI am not a grab driver , but I received many calls asking for services.…See more Grab.Please cancel or stop accountI am not a grab driver , but I received many calls asking for services. Grab. Please cancel or stop account I am not a grab driver , but I received many calls asking for services. … · Like · ·",1528276588,
Vanessa Lai,Xynth Lai too bad..\ the promo till 31st only.... Xynth Lai too bad..\ the promo till 31st only.... too bad..\ the promo till 31st only.... · Like · · ·,1527595576,
Edmund Lim,all the promote is nt support for cash pay，lol，suck，i miss uber ady all the promote is nt support for cash pay，lol，suck，i miss uber ady all the promote is nt support for cash pay，lol，suck，i miss uber ady · Like · ·,1527588606,
Maseh Al Isa,Grab cekik darah mahal..sy skrg naik Quulo lg murah... Grab cekik darah mahal..sy skrg naik Quulo lg murah... Grab cekik darah mahal..sy skrg naik Quulo lg murah... · Like · ·,1527597602,
Sabariyah Saipul,Thanks Grab 😁 Thanks Grab 😁 Thanks Grab 😁 😁 😁 · Like · ·,1527469133,
Grab,"Author  Our pleasure, Sabariyah. Happy riding! 😊 Our pleasure, Sabariyah. Happy riding! 😊 Our pleasure, Sabariyah. Happy riding! 😊 😊 😊 · Like · ·",1527469879,/images/assets_DO_NOT_HARDCODE/facebook_icons/microphone-karaoke_filled_12_fds-spectrum-blue-gray.png
Alexis Lee,Can't use payment by card..how? Can't use payment by card..how? Can't use payment by card..how? · Like · ·,1527678727,
Grab,"Author  Hi Alexis, could you PM us with your contact number so we can assist you on this? Thank you. Hi Alexis, could you PM us with your contact number so we can assist you on this? Thank you. Hi Alexis, could you PM us with your contact number so we can assist you on this? Thank you. 1 1  1 · Like · ·",1527684372,/images/assets_DO_NOT_HARDCODE/facebook_icons/microphone-karaoke_filled_12_fds-spectrum-blue-gray.png
Ezzaham Ismail Awie,Nk joint Nk joint Nk joint · Like · ·,1527512649,
Jason Tan,DONT MAKE A JOKE OF GRAB LA .. ONLY 2 X !!! 🤦‍♂️ DONT MAKE A JOKE OF GRAB LA .. ONLY 2 X !!! 🤦‍♂️ DONT MAKE A JOKE OF GRAB LA .. ONLY 2 X !!! 🤦‍♂️ 🤦‍♂️ 🤦‍♂️ · Like · ·,1527528448,
Ursula Ting,Cant use my debit card :( Cant use my debit card :( Cant use my debit card :( :( :( · Like · ·,1527497554,
Grab,Author  Hi Ursula.Kindly PM us your contact number and inquiry. In order for us to check and assist you. Thank you. Hi Ursula.Kindly PM us your contact number and inquiry. In order for us to check and assist you. Thank you. Hi Ursula.Kindly PM us your contact number and inquiry. In order for us to check and assist you. Thank you. · Like · ·,1527498378,/images/assets_DO_NOT_HARDCODE/facebook_icons/microphone-karaoke_filled_12_fds-spectrum-blue-gray.png
Nur Diyana Alia,Why the promo end at 4pm? Because all the workers had went home at that time hm Why the promo end at 4pm? Because all the workers had went home at that time hm Why the promo end at 4pm? Because all the workers had went home at that time hm · Like · ·,1527475626,
Grab,"Author  Hi Diyana, the promo code is valid from 9am-4pm & 7pm-11:59pm or up to 10,000 redemptions/day, whichever comes first. Hi Diyana, the promo code is valid from 9am-4pm & 7pm-11:59pm or up to 10,000 redemptions/day, whichever comes first. Hi Diyana, the promo code is valid from 9am-4pm & 7pm-11:59pm or up to 10,000 redemptions/day, whichever comes first. · Like · ·",1527476113,/images/assets_DO_NOT_HARDCODE/facebook_icons/microphone-karaoke_filled_12_fds-spectrum-blue-gray.png
Cody Au Yong,Many thanks Grab! Many thanks Grab! Many thanks Grab! · Like · ·,1527466705,
Grab,"Author  Happy riding, Cody! :) Happy riding, Cody! :) Happy riding, Cody! :) :) :) · Like · ·",1527466855,/images/assets_DO_NOT_HARDCODE/facebook_icons/microphone-karaoke_filled_12_fds-spectrum-blue-gray.png
Miki Teng,I thought u guys said want a clean country? But still support illegal transportation? I thought u guys said want a clean country? But still support illegal transportation? I thought u guys said want a clean country? But still support illegal transportation? · Like · ·,1527483645,
Miki Teng,JC Ed yes. JC Ed yes. JC Ed yes. · Like · ·,1527632192,
Miki Teng,Grabcar is illegal. Grab taxi is legal. Grabcar is illegal. Grab taxi is legal. Grabcar is illegal. Grab taxi is legal. · Like · ·,1527671788,
,,,
Kalai Manickavasagar,Still being ignored after 3 days. Refund not provided. Grab service has deteriorated after the exit of Uber. Hopefully the new government will impose stringent operational rules on grab and protect the consumers.  I made about half dozen calls & numerous emails but the refund to my credit card has not been credited due to grab application error on the above promotion. Still being ignored after 3 days. Refund not provided. Grab service has deteriorated after the exit of Uber. Hopefully the new government will impose stringent operational rules on grab and protect the consumers.  I made about half dozen calls & numerous emails but the refund to my credit card has not been credited due to grab application error on the above promotion. Still being ignored after 3 days. Refund not provided. Grab service has deteriorated after the exit of Uber. Hopefully the new government will impose stringent operational rules on grab and protect the consumers.  I made about half dozen calls & numerous emails but the refund to my credit card has not been credited due to grab application error on the above promotion. · Like · · ·,1527614567,
Hellen Tan,Also how to apply for grabpay since I have grab ap on my mobile? Also how to apply for grabpay since I have grab ap on my mobile? Also how to apply for grabpay since I have grab ap on my mobile? · Like · ·,1527549724,
Intan Paraha Bt Misnan,Only for grabpay no promo for grab cash? Only for grabpay no promo for grab cash? Only for grabpay no promo for grab cash? · Like · ·,1527472937,
Grab,"Author  Hi Intan, this promo is only valid for credit/debit card bookings. Add your card details to your GrabPay and enjoy the promo codes today. Hi Intan, this promo is only valid for credit/debit card bookings. Add your card details to your GrabPay and enjoy the promo codes today. Hi Intan, this promo is only valid for credit/debit card bookings. Add your card details to your GrabPay and enjoy the promo codes today. · Like · ·",1527473233,/images/assets_DO_NOT_HARDCODE/facebook_icons/microphone-karaoke_filled_12_fds-spectrum-blue-gray.png
Intan Paraha Bt Misnan,Grab nowadays no promo for cash..Dulu-dulu masa mula - mula keluar grab banyak buat promo. Sekarang dah combine uber satu promo pun xde..yg grabpay ni pun dah berapa lama baru nak kuar semula promo..kalau tidak batang hidung promo satu pun takde Grab nowadays no promo for cash..Dulu-dulu masa mula - mula keluar grab banyak buat promo. Sekarang dah combine uber satu promo pun xde..yg grabpay ni pun dah berapa lama baru nak kuar semula promo..kalau tidak batang hidung promo satu pun takde nowadays no promo for cash..Dulu-dulu masa mula - mula keluar grab banyak buat promo. Sekarang dah combine uber satu promo pun xde..yg grabpay ni pun dah berapa lama baru nak kuar semula promo..kalau tidak batang hidung promo satu pun takde 6 6  6 · Like · ·,1527473373,
Edmund Lim,grab expensive than uber，uber everyweek have promote code for cash pay n debit，grab apa pun xde grab expensive than uber，uber everyweek have promote code for cash pay n debit，grab apa pun xde grab expensive than uber，uber everyweek have promote code for cash pay n debit，grab apa pun xde · Like · ·,1527588682,
Nazmi Majid Nazmi,grab tak nak orang naik free free tak tahu kenapa grab tak nak orang naik free free tak tahu kenapa grab tak nak orang naik free free tak tahu kenapa · Like · ·,1527675722,
,,,
Raymond Ng,will there be additional ride for those who have used the 2 rides over the weekend? will there be additional ride for those who have used the 2 rides over the weekend? will there be additional ride for those who have used the 2 rides over the weekend? · Like · ·,1527471766,
Grab,Author  Have a good day ahead. :) Have a good day ahead. :) Have a good day ahead. :) :) :) · Like · ·,1527472212,/images/assets_DO_NOT_HARDCODE/facebook_icons/microphone-karaoke_filled_12_fds-spectrum-blue-gray.png
Lillian Phua Wai Ling,I miss Uber so much. 😭 I miss Uber so much. 😭 I miss Uber so much. 😭 😭 😭 3 3  3 · Like · ·,1527476399,
,,,
Hager Fadl,I have two accounts and both of them not accepted to deal with grab pay. And one of them accept just 2 times in the last year.I send to custom care a lot but no one can solve this. I have two accounts and both of them not accepted to deal with grab pay. And one of them accept just 2 times in the last year.I send to custom care a lot but no one can solve this. I have two accounts and both of them not accepted to deal with grab pay. And one of them accept just 2 times in the last year. I send to custom care a lot but no one can solve this. · Like · ·,1527475068,
Grab,"Author  Hi Hager, could you PM us your mobile number and email address for further checking? Thank you. Hi Hager, could you PM us your mobile number and email address for further checking? Thank you. Hi Hager, could you PM us your mobile number and email address for further checking? Thank you. 1 1  1 · Like · ·",1527475196,/images/assets_DO_NOT_HARDCODE/facebook_icons/microphone-karaoke_filled_12_fds-spectrum-blue-gray.png
Hager Fadl,Thank you.. I will do now Thank you.. I will do now Thank you.. I will do now · Like · ·,1527475331,
,,,
,,,
Raju Bhai,grap bodoh...grap mahal depends to time...v teksi same rate even heavy traffic jam.. grap bodoh...grap mahal depends to time...v teksi same rate even heavy traffic jam.. grap bodoh... grap mahal depends to time... v teksi same rate even heavy traffic jam.. 2 2  2 · Like · ·,1527510353,
Grab,"Author  Hi Raju, our fare is a calculation based on a real time algorithm. If there is an imbalance of demand and supply of GrabCar rides in your area at that point of time, the fare will reflect as such. It can also be due to a change to the traffic conditi…See more Hi Raju, our fare is a calculation based on a real time algorithm. If there is an imbalance of demand and supply of GrabCar rides in your area at that point of time, the fare will reflect as such. It can also be due to a change to the traffic conditi…See more Hi Raju, our fare is a calculation based on a real time algorithm. If there is an imbalance of demand and supply of GrabCar rides in your area at that point of time, the fare will reflect as such. It can also be due to a change to the traffic conditi Hi Raju, our fare is a calculation based on a real time algorithm. If there is an imbalance of demand and supply of GrabCar rides in your area at that point of time, the fare will reflect as such. It can also be due to a change to the traffic conditi … · Like · ·",1527517701,/images/assets_DO_NOT_HARDCODE/facebook_icons/microphone-karaoke_filled_12_fds-spectrum-blue-gray.png
Miki Teng,Sape suruh kau pakai grab car? Kan grab teksi ada? Sape suruh kau pakai grab car? Kan grab teksi ada? Sape suruh kau pakai grab car? Kan grab teksi ada? · Like · ·,1527672045,
,,,
S Shirley Pei Hua,Worst service ever. Please hire quality driver than someone simply cancel the booking after i waited so long Worst service ever. Please hire quality driver than someone simply cancel the booking after i waited so long Worst service ever. Please hire quality driver than someone simply cancel the booking after i waited so long 1 1  1 · Like · ·,1527502953,
S Shirley Pei Hua,The problems is there are no option to call as well. The problems is there are no option to call as well. The problems is there are no option to call as well. · Like · ·,1527631536,
Miki Teng,Then is better for you to use grab taxi.  They are professional. Then is better for you to use grab taxi.  They are professional. Then is better for you to use grab taxi.  They are professional. · Like · ·,1527671922,
S Shirley Pei Hua,Hi Miki Teng. I can see ur comments in most of the post. Just wondering are you the person in charge? Hi Miki Teng. I can see ur comments in most of the post. Just wondering are you the person in charge? Hi Miki Teng. I can see ur comments in most of the post. Just wondering are you the person in charge? · Like · ·,1527672104,
Mustakim Khan Tushar,"Grab is now think they are only one provide service thats why they dosen't care about the rider. I used my credit pay but driver forced to pay cash, i paid cash and complain grab about incident but grab dosen't take any actions or reply my complain. What a great service...🖕🖕🖕 Grab is now think they are only one provide service thats why they dosen't care about the rider. I used my credit pay but driver forced to pay cash, i paid cash and complain grab about incident but grab dosen't take any actions or reply my complain. What a great service...🖕🖕🖕 Grab is now think they are only one provide service thats why they dosen't care about the rider. I used my credit pay but driver forced to pay cash, i paid cash and complain grab about incident but grab dosen't take any actions or reply my complain. What a great service...🖕🖕🖕 🖕 🖕 🖕 🖕 🖕 🖕 · Like · ·",1529203307,
,,,
Hellen Tan,"I want to find out that if we book grab and it showed estimated fare, is it I pay the driver the estimated fare or we have to pay based on the meter since I managed to show driver a shotcut and it’s way shorter distance than when he use Waze? I want to find out that if we book grab and it showed estimated fare, is it I pay the driver the estimated fare or we have to pay based on the meter since I managed to show driver a shotcut and it’s way shorter distance than when he use Waze? I want to find out that if we book grab and it showed estimated fare, is it I pay the driver the estimated fare or we have to pay based on the meter since I managed to show driver a shotcut and it’s way shorter distance than when he use Waze? 2 2  2 · Like · ·",1527549574,
Grab,"Author  Hi Hellen, could you PM us your mobile number and the relevant booking ID for further checking? As for your query on how to add card, here's how you can do it:…See more Hi Hellen, could you PM us your mobile number and the relevant booking ID for further checking? As for your query on how to add card, here's how you can do it:…See more Hi Hellen, could you PM us your mobile number and the relevant booking ID for further checking? As for your query on how to add card, here's how you can do it: Hi Hellen, could you PM us your mobile number and the relevant booking ID for further checking? As for your query on how to add card, here's how you can do it: … · Like · ·",1527549989,/images/assets_DO_NOT_HARDCODE/facebook_icons/microphone-karaoke_filled_12_fds-spectrum-blue-gray.png
Hellen Tan,Thanks Ed. Thanks Ed. Thanks Ed. · Like · ·,1527637585,
Nazmi Majid Nazmi,this one must be the one that always rating rider below 5 star this one must be the one that always rating rider below 5 star this one must be the one that always rating rider below 5 star · Like · ·,1527675489,
Hellen Tan,"Actually Nazmi, I have no idea what you are talking about because it’s my first time trying to find out about a grab ride. So don’t jump to conclusion😡 Actually Nazmi, I have no idea what you are talking about because it’s my first time trying to find out about a grab ride. So don’t jump to conclusion😡 Actually Nazmi, I have no idea what you are talking about because it’s my first time trying to find out about a grab ride. So don’t jump to conclusion😡 😡 😡 · Like · ·",1527721281,
,,,
Encik Nuriman,Thank Grab Thank Grab Thank · Like · ·,1527478515,
Grab,Author  Our pleasure. ❤ Our pleasure. ❤ Our pleasure. ❤ ❤ ❤ · Like · ·,1527478640,/images/assets_DO_NOT_HARDCODE/facebook_icons/microphone-karaoke_filled_12_fds-spectrum-blue-gray.png
Goh Lawren,Many thanks grab Many thanks grab Many thanks grab · Like · ·,1527494119,
Wan Muhammad,Promo code for shopping raya in June? Promo code for shopping raya in June? Promo code for shopping raya in June? · Like · ·,1528089655,
Pitt Ibrahim,"More promo? Great. But should also fix your queuing issue for drivers at klia? Waited for 4 hours to get a rider but when almost our turns, grab send you text that you’re out of area, and asking to wait for another 300 minutes ? 🤔Unfair! More promo? Great. But should also fix your queuing issue for drivers at klia? Waited for 4 hours to get a rider but when almost our turns, grab send you text that you’re out of area, and asking to wait for another 300 minutes ? 🤔Unfair! More promo? Great. But should also fix your queuing issue for drivers at klia? Waited for 4 hours to get a rider but when almost our turns, grab send you text that you’re out of area, and asking to wait for another 300 minutes ? 🤔 🤔 🤔 Unfair! · Like · ·",1527730990,
Glen Kay,From RM 5-7 became RM 11-13 on the same location. What the heck is this Grab From RM 5-7 became RM 11-13 on the same location. What the heck is this Grab From RM 5-7 became RM 11-13 on the same location. What the heck is this Grab · Like · ·,1529847745,
Jamie Yeoh,Steven Liew wtf Steven Liew wtf wtf · Like · ·,1527667645,
Baizura Wong,grab suck grab suck grab suck · Like · ·,1527677989,
Ban Eng Hoe,"Grab.Please cancel or stop accountI am not a grab driver , but I received many calls asking for services.…See more Grab.Please cancel or stop accountI am not a grab driver , but I received many calls asking for services.…See more Grab.Please cancel or stop accountI am not a grab driver , but I received many calls asking for services. Grab. Please cancel or stop account I am not a grab driver , but I received many calls asking for services. … · Like · ·",1528276588,
Vanessa Lai,Xynth Lai too bad..\ the promo till 31st only.... Xynth Lai too bad..\ the promo till 31st only.... too bad..\ the promo till 31st only.... · Like · · ·,1527595576,
Edmund Lim,all the promote is nt support for cash pay，lol，suck，i miss uber ady all the promote is nt support for cash pay，lol，suck，i miss uber ady all the promote is nt support for cash pay，lol，suck，i miss uber ady · Like · ·,1527588606,
Maseh Al Isa,Grab cekik darah mahal..sy skrg naik Quulo lg murah... Grab cekik darah mahal..sy skrg naik Quulo lg murah... Grab cekik darah mahal..sy skrg naik Quulo lg murah... · Like · ·,1527597602,
Sabariyah Saipul,Thanks Grab 😁 Thanks Grab 😁 Thanks Grab 😁 😁 😁 · Like · ·,1527469133,
Grab,"Author  Our pleasure, Sabariyah. Happy riding! 😊 Our pleasure, Sabariyah. Happy riding! 😊 Our pleasure, Sabariyah. Happy riding! 😊 😊 😊 · Like · ·",1527469879,/images/assets_DO_NOT_HARDCODE/facebook_icons/microphone-karaoke_filled_12_fds-spectrum-blue-gray.png
Alexis Lee,Can't use payment by card..how? Can't use payment by card..how? Can't use payment by card..how? · Like · ·,1527678727,
Grab,"Author  Hi Alexis, could you PM us with your contact number so we can assist you on this? Thank you. Hi Alexis, could you PM us with your contact number so we can assist you on this? Thank you. Hi Alexis, could you PM us with your contact number so we can assist you on this? Thank you. 1 1  1 · Like · ·",1527684372,/images/assets_DO_NOT_HARDCODE/facebook_icons/microphone-karaoke_filled_12_fds-spectrum-blue-gray.png
Ezzaham Ismail Awie,Nk joint Nk joint Nk joint · Like · ·,1527512649,
Jason Tan,DONT MAKE A JOKE OF GRAB LA .. ONLY 2 X !!! 🤦‍♂️ DONT MAKE A JOKE OF GRAB LA .. ONLY 2 X !!! 🤦‍♂️ DONT MAKE A JOKE OF GRAB LA .. ONLY 2 X !!! 🤦‍♂️ 🤦‍♂️ 🤦‍♂️ · Like · ·,1527528448,
Ursula Ting,Cant use my debit card :( Cant use my debit card :( Cant use my debit card :( :( :( · Like · ·,1527497554,
Grab,Author  Hi Ursula.Kindly PM us your contact number and inquiry. In order for us to check and assist you. Thank you. Hi Ursula.Kindly PM us your contact number and inquiry. In order for us to check and assist you. Thank you. Hi Ursula.Kindly PM us your contact number and inquiry. In order for us to check and assist you. Thank you. · Like · ·,1527498378,/images/assets_DO_NOT_HARDCODE/facebook_icons/microphone-karaoke_filled_12_fds-spectrum-blue-gray.png
Nur Diyana Alia,Why the promo end at 4pm? Because all the workers had went home at that time hm Why the promo end at 4pm? Because all the workers had went home at that time hm Why the promo end at 4pm? Because all the workers had went home at that time hm · Like · ·,1527475626,
Grab,"Author  Hi Diyana, the promo code is valid from 9am-4pm & 7pm-11:59pm or up to 10,000 redemptions/day, whichever comes first. Hi Diyana, the promo code is valid from 9am-4pm & 7pm-11:59pm or up to 10,000 redemptions/day, whichever comes first. Hi Diyana, the promo code is valid from 9am-4pm & 7pm-11:59pm or up to 10,000 redemptions/day, whichever comes first. · Like · ·",1527476113,/images/assets_DO_NOT_HARDCODE/facebook_icons/microphone-karaoke_filled_12_fds-spectrum-blue-gray.png
Cody Au Yong,Many thanks Grab! Many thanks Grab! Many thanks Grab! · Like · ·,1527466705,
Grab,"Author  Happy riding, Cody! :) Happy riding, Cody! :) Happy riding, Cody! :) :) :) · Like · ·",1527466855,/images/assets_DO_NOT_HARDCODE/facebook_icons/microphone-karaoke_filled_12_fds-spectrum-blue-gray.png
Miki Teng,I thought u guys said want a clean country? But still support illegal transportation? I thought u guys said want a clean country? But still support illegal transportation? I thought u guys said want a clean country? But still support illegal transportation? · Like · ·,1527483645,
Miki Teng,JC Ed yes. JC Ed yes. JC Ed yes. · Like · ·,1527632192,
Miki Teng,Grabcar is illegal. Grab taxi is legal. Grabcar is illegal. Grab taxi is legal. Grabcar is illegal. Grab taxi is legal. · Like · ·,1527671788,
,,,
Kalai Manickavasagar,Still being ignored after 3 days. Refund not provided. Grab service has deteriorated after the exit of Uber. Hopefully the new government will impose stringent operational rules on grab and protect the consumers.  I made about half dozen calls & numerous emails but the refund to my credit card has not been credited due to grab application error on the above promotion. Still being ignored after 3 days. Refund not provided. Grab service has deteriorated after the exit of Uber. Hopefully the new government will impose stringent operational rules on grab and protect the consumers.  I made about half dozen calls & numerous emails but the refund to my credit card has not been credited due to grab application error on the above promotion. Still being ignored after 3 days. Refund not provided. Grab service has deteriorated after the exit of Uber. Hopefully the new government will impose stringent operational rules on grab and protect the consumers.  I made about half dozen calls & numerous emails but the refund to my credit card has not been credited due to grab application error on the above promotion. · Like · · ·,1527614567,
Hellen Tan,Also how to apply for grabpay since I have grab ap on my mobile? Also how to apply for grabpay since I have grab ap on my mobile? Also how to apply for grabpay since I have grab ap on my mobile? · Like · ·,1527549724,
Intan Paraha Bt Misnan,Only for grabpay no promo for grab cash? Only for grabpay no promo for grab cash? Only for grabpay no promo for grab cash? · Like · ·,1527472937,
Grab,"Author  Hi Intan, this promo is only valid for credit/debit card bookings. Add your card details to your GrabPay and enjoy the promo codes today. Hi Intan, this promo is only valid for credit/debit card bookings. Add your card details to your GrabPay and enjoy the promo codes today. Hi Intan, this promo is only valid for credit/debit card bookings. Add your card details to your GrabPay and enjoy the promo codes today. · Like · ·",1527473233,/images/assets_DO_NOT_HARDCODE/facebook_icons/microphone-karaoke_filled_12_fds-spectrum-blue-gray.png
Intan Paraha Bt Misnan,Grab nowadays no promo for cash..Dulu-dulu masa mula - mula keluar grab banyak buat promo. Sekarang dah combine uber satu promo pun xde..yg grabpay ni pun dah berapa lama baru nak kuar semula promo..kalau tidak batang hidung promo satu pun takde Grab nowadays no promo for cash..Dulu-dulu masa mula - mula keluar grab banyak buat promo. Sekarang dah combine uber satu promo pun xde..yg grabpay ni pun dah berapa lama baru nak kuar semula promo..kalau tidak batang hidung promo satu pun takde nowadays no promo for cash..Dulu-dulu masa mula - mula keluar grab banyak buat promo. Sekarang dah combine uber satu promo pun xde..yg grabpay ni pun dah berapa lama baru nak kuar semula promo..kalau tidak batang hidung promo satu pun takde 6 6  6 · Like · ·,1527473373,
Edmund Lim,grab expensive than uber，uber everyweek have promote code for cash pay n debit，grab apa pun xde grab expensive than uber，uber everyweek have promote code for cash pay n debit，grab apa pun xde grab expensive than uber，uber everyweek have promote code for cash pay n debit，grab apa pun xde · Like · ·,1527588682,
Nazmi Majid Nazmi,grab tak nak orang naik free free tak tahu kenapa grab tak nak orang naik free free tak tahu kenapa grab tak nak orang naik free free tak tahu kenapa · Like · ·,1527675722,
,,,
Raymond Ng,will there be additional ride for those who have used the 2 rides over the weekend? will there be additional ride for those who have used the 2 rides over the weekend? will there be additional ride for those who have used the 2 rides over the weekend? · Like · ·,1527471766,
Grab,Author  Have a good day ahead. :) Have a good day ahead. :) Have a good day ahead. :) :) :) · Like · ·,1527472212,/images/assets_DO_NOT_HARDCODE/facebook_icons/microphone-karaoke_filled_12_fds-spectrum-blue-gray.png
Lillian Phua Wai Ling,I miss Uber so much. 😭 I miss Uber so much. 😭 I miss Uber so much. 😭 😭 😭 3 3  3 · Like · ·,1527476399,
,,,
